InventoryAdjustment#,Date,Reference#,Status,InventoryAdjustment ID,Adjustment Type,Reason,Description,Item Name,Item ID,SKU,Account,Inventory Account,Item Desc,Quantity Adjusted,Cost Price,Value Adjusted,Usage unit,Warehouse Name
6904,2022-03-31,,Adjusted,536460000016977732,quantity,in house consumption,,"Heat Shrink Sleeve Ø25mm,Transparent",536460000015219705,SFHSWR0025TRF1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Mtrs,IHV
6905,2022-03-31,,Adjusted,536460000016975710,quantity,in house consumption,,"SS Round Pipe,φ(54-60)",536460000014574523,R3S1J0540603RJ,Cost of Goods Sold,Inventory Asset,,-0.50,0.000000,,Kg,Main Store
6906,2022-03-31,,Adjusted,536460000016975726,quantity,in house consumption,,"SS Round Pipe,φ(54-60)",536460000014574523,R3S1J0540603RJ,Cost of Goods Sold,Inventory Asset,,-4.40,0.000000,,Kg,Mechanical
6907,2022-03-30,,Adjusted,536460000016977750,quantity,in house consumption,,Cuptor(Gasfilling Valve) 12B R134A,536460000014059544,GFVL12BR134AST,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
6908,2022-03-31,,Adjusted,536460000016975742,quantity,in house consumption,,SS Screw  Phillips CSKScrew 6x10(+),536460000012979960,SSSST000006010SS,Cost of Goods Sold,Inventory Asset,,-156.00,0.000000,,Nos,Main Store
6909,2022-03-31,,Adjusted,536460000016975758,quantity,in house consumption,,"M.S Rack H=33 mm,W=50 mm,L=1000 mm",536460000014614970,RKMS50153310RJ,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,Mechanical
6910,2022-03-31,,Adjusted,536460000016975774,quantity,in house consumption,,SS Screw  Phillips CSKScrew 6x10(+),536460000012979960,SSSST000006010SS,Cost of Goods Sold,Inventory Asset,,-60.00,0.000000,,Nos,Mechanical
6911,2022-03-31,,Adjusted,536460000016977796,quantity,Stocktaking results,,"Heat Shrink Sleeve Ø35mm,Transparent",536460000015218668,SFHSWR0035TRF1,Cost of Goods Sold,Inventory Asset,,12.00,60.000000,,Mtrs,Main Store
6912,2022-03-31,,Adjusted,536460000016977820,quantity,Stocktaking results,,"Capacitor 2.2 nf/ (2000-2500V)-Vishay,Grey",536460000007348013,FFBVI002n224A3,Cost of Goods Sold,Inventory Asset,,14.00,8.000000,,Nos,Main Store
6913,2022-03-30,,Adjusted,536460000016975790,quantity,in house consumption,,Silencer 1205862 AMTE-M-LH-G38 Silencer Festo,536460000009010088,CFESL1205862C6,Cost of Goods Sold,Inventory Asset,,-5.00,0.000000,,Nos,Main Store
6914,2022-03-31,,Adjusted,536460000016977840,quantity,in house consumption,,"Heat Shrink Sleeve Ø35mm,Transparent",536460000015218668,SFHSWR0035TRF1,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Mtrs,IHV
6915,2022-03-31,,Adjusted,536460000016975808,quantity,Stocktaking results,,"M.S Rack H=33 mm,W=50 mm,L=1000 mm",536460000014614970,RKMS50153310RJ,Cost of Goods Sold,Inventory Asset,,4.00,1400.000000,,Nos,Main Store
6916,2022-03-31,,Adjusted,536460000016975826,quantity,Stocktaking results,,SS Screw 5x15(+),536460000012992404,SSSCHp000515SS,Cost of Goods Sold,Inventory Asset,,450.00,1.600000,,Nos,Main Store
6917,2022-03-31,,Adjusted,536460000016975844,quantity,in house consumption,,SS Screw 5x15(+),536460000012992404,SSSCHp000515SS,Cost of Goods Sold,Inventory Asset,,-10.00,0.000000,,Nos,Mechanical
6918,2022-03-31,,Adjusted,536460000016975862,quantity,in house consumption,,SS Screw 5x15(+),536460000012992404,SSSCHp000515SS,Cost of Goods Sold,Inventory Asset,,-80.00,0.000000,,Nos,PHV
6919,2022-03-31,,Adjusted,536460000016977856,quantity,in house consumption,,"Heat Shrink Sleeve Ø80mm,Transparent",536460000015215557,SFHSWR0080TRF1,Cost of Goods Sold,Inventory Asset,,-5.00,0.000000,,Mtrs,Main Store
6920,2022-03-31,,Adjusted,536460000016975878,quantity,in house consumption,,M.S Rod 60 mm,536460000008665719,RD00MSNA0601RB,Cost of Goods Sold,Inventory Asset,,-15.55,0.000000,,Kg,Main Store
6921,2022-03-30,,Adjusted,536460000016975896,quantity,in house consumption,,Silicon TechnoLabs ATMEL AVR Develop Board ATMEGA32 On-Board,536460000016278737,LAVRATMEGA32W2,Cost of Goods Sold,Inventory Asset,,-26.00,0.000000,,Nos,Main Store
6922,2022-03-31,,Adjusted,536460000016977884,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Black",536460000015234223,SFHSWR0010BKF1,Cost of Goods Sold,Inventory Asset,,-123.00,0.000000,,Mtrs,Main Store
6923,2022-03-31,,Adjusted,536460000016975914,quantity,in house consumption,,SS screw Phillips CSK -3x30,536460000012975812,SSSPCC000330SS,Cost of Goods Sold,Inventory Asset,,-183.00,0.000000,,Nos,Main Store
6924,2022-03-31,,Adjusted,536460000016977902,quantity,in house consumption,,"Capacitor 2.2K /400V MPPAF CTR -Yellow,Axial",536460000007358387,FFACT002u211A3,Cost of Goods Sold,Inventory Asset,,-65.00,0.000000,,Nos,Main Store
6925,2022-03-31,,Adjusted,536460000016977918,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Black",536460000015234223,SFHSWR0010BKF1,Cost of Goods Sold,Inventory Asset,,-8.00,0.000000,,Mtrs,IHV
6926,2022-03-31,,Adjusted,536460000016975932,quantity,in house consumption,,SS screw Phillips CSK -3x30,536460000012975812,SSSPCC000330SS,Cost of Goods Sold,Inventory Asset,,-539.00,0.000000,,Nos,Mechanical
6927,2022-03-31,,Adjusted,536460000016975948,quantity,in house consumption,,SS screw Phillips CSK -3x30,536460000012975812,SSSPCC000330SS,Cost of Goods Sold,Inventory Asset,,-104.00,0.000000,,Nos,IHV
6928,2022-03-31,,Adjusted,536460000016977934,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Black",536460000015234223,SFHSWR0010BKF1,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Mtrs,TRM
6929,2022-03-31,,Adjusted,536460000016975966,quantity,in house consumption,,SS screw Phillips CSK -3x30,536460000012975812,SSSPCC000330SS,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,TRM
6930,2022-03-31,,Adjusted,536460000016975982,quantity,in house consumption,,M.S Rod 75 mm,536460000008663645,RD00MSNA0751RB,Cost of Goods Sold,Inventory Asset,,-343.80,0.000000,,Kg,Mechanical
6931,2022-03-30,,Adjusted,536460000016975998,quantity,in house consumption,,"Single sol. Valve 1/2"",Janatic",536460000009068166,CJASSOLVL12IC9,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
6932,2022-03-31,,Adjusted,536460000016980016,quantity,in house consumption,,SS screw Phillips CSK -3x30,536460000012975812,SSSPCC000330SS,Cost of Goods Sold,Inventory Asset,,-20.00,0.000000,,Nos,PHV
6933,2022-03-31,,Adjusted,536460000016977956,quantity,in house consumption,,"Capacitor 2.2K /400V MPPAF CTR -Yellow,Axial(New)",536460000007395761,FFACT002u211A4,Cost of Goods Sold,Inventory Asset,,-40.00,0.000000,,Nos,Main Store
6934,2022-03-31,,Adjusted,536460000016977974,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Black",536460000015234223,SFHSWR0010BKF1,Cost of Goods Sold,Inventory Asset,,-41.00,0.000000,,Mtrs,PHV
6935,2022-03-31,,Adjusted,536460000016980032,quantity,Inventory Revaluation,,M.S Rod 75 mm,536460000008663645,RD00MSNA0751RB,Cost of Goods Sold,Inventory Asset,,87.00,51.190000,,Kg,Main Store
6936,2022-03-31,,Adjusted,536460000016981014,quantity,in house consumption,,"Capacitor 2.2K /400V MPPAF CTR -Yellow,Box Type",536460000007359424,FFBCT002u211A3,Cost of Goods Sold,Inventory Asset,,-50.00,0.000000,,Nos,Main Store
6937,2022-03-31,,Adjusted,536460000016980058,quantity,in house consumption,,SS SCREW SELF THREAD 6X13,536460000012978923,SSSST000006013SS,Cost of Goods Sold,Inventory Asset,,-255.00,0.000000,,Nos,Main Store
6938,2022-03-31,,Adjusted,536460000016981032,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Blue",536460000015236297,SFHSWR0010BLF1,Cost of Goods Sold,Inventory Asset,,-10.00,0.000000,,Mtrs,Main Store
6939,2022-03-31,,Adjusted,536460000016981050,quantity,in house consumption,,"Capacitor 2.2nF / 1000 V  CTR ,Box type",536460000016571480,FFBVI002n220A3,Cost of Goods Sold,Inventory Asset,,-250.00,0.000000,,Nos,Main Store
6940,2022-03-30,,Adjusted,536460000016980074,quantity,in house consumption,,SKF Multipurpose Grease (500 gms),536460000016203868,GRSKF500GRAMP1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Kgs,Main Store
6941,2022-03-31,,Adjusted,536460000016980090,quantity,in house consumption,,SS Self Thread Screw(6x9.5),536460000013030773,SSSST0000069d5SS,Cost of Goods Sold,Inventory Asset,,-360.00,0.000000,,Nos,Mechanical
6942,2022-03-31,,Adjusted,536460000016981066,quantity,in house consumption,,Capacitor 2200uf/50 V (Keltron),536460000007341789,FERKE2200u04A3,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,Main Store
6943,2022-03-31,,Adjusted,536460000016981082,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Blue",536460000015236297,SFHSWR0010BLF1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Mtrs,IHV
6944,2022-03-31,,Adjusted,536460000016980108,quantity,in house consumption,,M.S Rod EN8 Dia 25 mm,536460000008664682,RDEN08LS0253RB,Cost of Goods Sold,Inventory Asset,,-45.00,0.000000,,Kg,Mechanical
6945,2022-03-31,,Adjusted,536460000016980126,quantity,in house consumption,,SS Sheet 1230x390x20mm,536460000016391755,SS1JD123039FRD,Cost of Goods Sold,Inventory Asset,,-81.60,0.000000,,Kg,Main Store
6946,2022-03-31,,Adjusted,536460000016980142,quantity,in house consumption,,SS Sheet 1230x390x20mm,536460000016391755,SS1JD123039FRD,Cost of Goods Sold,Inventory Asset,,-316.10,0.000000,,Kg,Mechanical
6947,2022-03-31,,Adjusted,536460000016981098,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Blue",536460000015236297,SFHSWR0010BLF1,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Mtrs,PHV
6948,2022-03-30,,Adjusted,536460000016980158,quantity,in house consumption,,"Slide Wrench 250mm 10""",536460000016492213,SW250MMXXXXXD2,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
6949,2022-03-31,,Adjusted,536460000016981114,quantity,in house consumption,,Capacitor 22uF 63V (Keltron),536460000016279161,FERKE0022u05A3,Cost of Goods Sold,Inventory Asset,,-500.00,0.000000,,Nos,PCB
6950,2022-03-31,,Adjusted,536460000016980174,quantity,in house consumption,,SS Sheet 525x240x15mm,536460000016391722,SS1JD052024FRD,Cost of Goods Sold,Inventory Asset,,-256.80,0.000000,,Kg,Mechanical
6951,2022-03-31,,Adjusted,536460000016980192,quantity,Inventory Revaluation,,M.S Rod EN8 Dia 25 mm,536460000008664682,RDEN08LS0253RB,Cost of Goods Sold,Inventory Asset,,61.40,100.000000,,Kg,Main Store
6952,2022-03-31,,Adjusted,536460000016981130,quantity,in house consumption,,"Capacitor 2uf/600V-KEMET,Box type",536460000007377057,FFBKM0002u15A3,Cost of Goods Sold,Inventory Asset,,-6.00,0.000000,,Nos,PHV
6953,2022-03-31,,Adjusted,536460000016981146,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Red",536460000015237334,SFHSWR0010RDF1,Cost of Goods Sold,Inventory Asset,,-6.00,0.000000,,Mtrs,Main Store
6954,2022-03-31,,Adjusted,536460000016980210,quantity,in house consumption,,"SS Sheet,2500x1220x1mm",536460000016317462,SS1JD250120BRD,Cost of Goods Sold,Inventory Asset,,-29.85,0.000000,,Kg,Main Store
6955,2022-03-31,,Adjusted,536460000016980228,quantity,in house consumption,,"SS Sheet,2500x1220x3mm",536460000016317491,SS1JD250120FRD,Cost of Goods Sold,Inventory Asset,,-6.85,0.000000,,Kg,Main Store
6956,2022-03-31,,Adjusted,536460000016980246,quantity,in house consumption,,M.S Rod32mm,536460000008659497,RD00MSNA0321RB,Cost of Goods Sold,Inventory Asset,,-60.00,0.000000,,Kg,Mechanical
6957,2022-03-31,,Adjusted,536460000016981162,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Red",536460000015237334,SFHSWR0010RDF1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Mtrs,IHV
6958,2022-03-31,,Adjusted,536460000016981178,quantity,in house consumption,,Capacitor 3 uf/1500 VDC Alcon CAP.(white),536460000007364609,FFBAL0003u22A3,Cost of Goods Sold,Inventory Asset,,-17.00,0.000000,,Nos,TTD
6959,2022-03-31,,Adjusted,536460000016980262,quantity,in house consumption,,"SS Sheet,2500x1220x3mm",536460000016317491,SS1JD250120FRD,Cost of Goods Sold,Inventory Asset,,-73.00,0.000000,,Kg,Mechanical
6960,2022-03-30,,Adjusted,536460000016980278,quantity,in house consumption,,"Slitting Cutter-150x1""",536460000011619949,SCNA0150x001HN,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
6961,2022-03-31,,Adjusted,536460000016981194,quantity,in house consumption,,Capacitor 3 uf/1500 VDC Alcon CAP.(white),536460000007364609,FFBAL0003u22A3,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,PHV
6962,2022-03-31,,Adjusted,536460000016981210,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Red",536460000015237334,SFHSWR0010RDF1,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Mtrs,TTD
6963,2022-03-31,,Adjusted,536460000016980294,quantity,in house consumption,,M.S Rod32mm,536460000008659497,RD00MSNA0321RB,Cost of Goods Sold,Inventory Asset,,-54.60,0.000000,,Kg,Main Store
6964,2022-03-31,,Adjusted,536460000016980310,quantity,in house consumption,,"SS Sheet,2500x1250x0.5 mm",536460000016083380,SSSES250125XRD,Cost of Goods Sold,Inventory Asset,,-39.10,0.000000,,Kg,Main Store
6965,2022-03-30,,Adjusted,536460000016981226,quantity,in house consumption,,Capacitor 3 uf/1500 VDC Alcon CAP.(white),536460000007364609,FFBAL0003u22A3,Cost of Goods Sold,Inventory Asset,,-9.00,0.000000,,Nos,Main Store
6966,2022-03-31,,Adjusted,536460000016981244,quantity,in house consumption,,"Heat Shrink SleeveØ10mm,Red",536460000015237334,SFHSWR0010RDF1,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Mtrs,PHV
6967,2022-03-31,,Adjusted,536460000016980326,quantity,in house consumption,,M.S Screw  3x20 mm,536460000013032847,SMSH00000320SS,Cost of Goods Sold,Inventory Asset,,-844.00,0.000000,,Nos,Main Store
6968,2022-03-31,,Adjusted,536460000016980344,quantity,in house consumption,,"Trimpot, (POTR),15 Turns, Cermet, Side Adjust, 10kohm, Through Hole, 15 Turns3006-1-103LF Bourns",536460000016308882,POTRB15T010KR3,Cost of Goods Sold,Inventory Asset,,-50.00,0.000000,,Nos,Main Store
6969,2022-03-31,,Adjusted,536460000016980360,quantity,in house consumption,,SS Stud M10X1mtr SS,536460000013507402,STSSMX010001SS,Cost of Goods Sold,Inventory Asset,,-12.00,0.000000,,Nos,Main Store
6970,2022-03-30,,Adjusted,536460000016980376,quantity,in house consumption,,"Slitting Cutter-200x5x27""",536460000011618912,SCNA200x5x27HN,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
6971,2022-03-31,,Adjusted,536460000016980392,quantity,in house consumption,,SS Stud M10X1mtr SS,536460000013507402,STSSMX010001SS,Cost of Goods Sold,Inventory Asset,,-23.00,0.000000,,Nos,Mechanical
6972,2022-03-31,,Adjusted,536460000016980410,quantity,in house consumption,,"Trimpot, (POTR),15 Turns, Cermet, Side Adjust, 10kohm, Through Hole, 15 Turns3006-1-103LF Bourns",536460000016308882,POTRB15T010KR3,Cost of Goods Sold,Inventory Asset,,-100.00,0.000000,,Nos,PCB
6973,2022-03-31,,Adjusted,536460000016980426,quantity,in house consumption,,M.S Screw  3x20 mm,536460000013032847,SMSH00000320SS,Cost of Goods Sold,Inventory Asset,,-232.00,0.000000,,Nos,Mechanical
6974,2022-03-31,,Adjusted,536460000016980444,quantity,in house consumption,,SS Stud M10X1mtr SS,536460000013507402,STSSMX010001SS,Cost of Goods Sold,Inventory Asset,,-6.00,0.000000,,Nos,TRM
6975,2022-03-31,,Adjusted,536460000016980460,quantity,in house consumption,,SS Stud M12X1mtr SS,536460000013508439,STSSMX012001SS,Cost of Goods Sold,Inventory Asset,,-6.00,0.000000,,Nos,Main Store
6976,2022-03-31,,Adjusted,536460000016980478,quantity,in house consumption,,M.S Screw  3x20 mm,536460000013032847,SMSH00000320SS,Cost of Goods Sold,Inventory Asset,,-20.00,0.000000,,Nos,TRM
6977,2022-03-31,,Adjusted,536460000016980494,quantity,in house consumption,,SS Stud M12X1mtr SS,536460000013508439,STSSMX012001SS,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,Mechanical
6978,2022-03-31,,Adjusted,536460000016980512,quantity,in house consumption,,M.S Screw  6x10 mm(+ head),536460000013031810,SMSpH0000610SS,Cost of Goods Sold,Inventory Asset,,-1154.00,0.000000,,Nos,Main Store
6979,2022-03-31,,Adjusted,536460000016980530,quantity,in house consumption,,SS Stud M12X1mtr SS,536460000013508439,STSSMX012001SS,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,IHV
6980,2022-03-31,,Adjusted,536460000016980546,quantity,in house consumption,,"Trimpot, (POTR),Multi Turn, Cermet, Top Adjust, 1 kohm, Through Hole, 25 Turns3296W-1-102LF Bourns",536460000015658115,POTRBOMT001KR3,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,Main Store
6981,2022-03-30,,Adjusted,536460000016980562,quantity,in house consumption,,Small Table,536460000016273602,SLTBXXXXXXXXZ1,Cost of Goods Sold,Inventory Asset,,-5.00,0.000000,,Nos,Main Store
6982,2022-03-31,,Adjusted,536460000016980578,quantity,in house consumption,,SS Stud M12X1mtr SS,536460000013508439,STSSMX012001SS,Cost of Goods Sold,Inventory Asset,,-4.00,0.000000,,Nos,TRM
6983,2022-03-31,,Adjusted,536460000016980594,quantity,in house consumption,,"Trimpot, (POTR),Multi Turn, Cermet, Top Adjust, 10 kohm, Through Hole, 25 Turns3296W-1-103LF Bourns",536460000015655004,POTRBOMT010KR3,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,Main Store
6984,2022-03-31,,Adjusted,536460000016980610,quantity,in house consumption,,M.S Screw  6x10 mm(+ head),536460000013031810,SMSpH0000610SS,Cost of Goods Sold,Inventory Asset,,-500.00,0.000000,,Nos,Mechanical
6985,2022-03-31,,Adjusted,536460000016980626,quantity,Stocktaking results,,SS Stud M16X1mtr SS,536460000013509476,STSSMX016001SS,Cost of Goods Sold,Inventory Asset,,1.00,473.550000,,Nos,Main Store
6986,2022-03-31,,Adjusted,536460000016980644,quantity,in house consumption,,SS Stud M16X1mtr SS,536460000013509476,STSSMX016001SS,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,Mechanical
6987,2022-03-31,,Adjusted,536460000016980660,quantity,in house consumption,,"SNAP Thermostat 80,100 (Over Load pro)",536460000013700626,THTNA0800100S2,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,TTD
6988,2022-03-31,,Adjusted,536460000016980676,quantity,in house consumption,,"SS Stud M3/8""X1mtr SS",536460000013503254,STSSIX3b8001SS,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,Main Store
6989,2022-03-31,,Adjusted,536460000016980692,quantity,in house consumption,,M.S Screw  6x10 mm(+ head),536460000013031810,SMSpH0000610SS,Cost of Goods Sold,Inventory Asset,,-16.00,0.000000,,Nos,PHV
6990,2022-03-31,,Adjusted,536460000016980708,quantity,Stocktaking results,,SS Stud M5X1mtr SS,536460000013504291,STSSMX005001SS,Cost of Goods Sold,Inventory Asset,,2.00,53.900000,,Nos,Main Store
6991,2022-03-31,,Adjusted,536460000016980726,quantity,in house consumption,,SS Stud M5X1mtr SS,536460000013504291,STSSMX005001SS,Cost of Goods Sold,Inventory Asset,,-2.00,0.000000,,Nos,Mechanical
6992,2022-03-31,,Adjusted,536460000016980744,quantity,in house consumption,,"M.S Socket 3/8""",536460000014086506,SKMSNAXXX3b8ST,Cost of Goods Sold,Inventory Asset,,-25.00,0.000000,,Nos,Main Store
6993,2022-03-31,,Adjusted,536460000016980760,quantity,in house consumption,,SS Stud M6X1mtr SS,536460000013505328,STSSMX006001SS,Cost of Goods Sold,Inventory Asset,,-3.00,0.000000,,Nos,Main Store
6994,2022-03-31,,Adjusted,536460000016980776,quantity,in house consumption,,SS Stud M6X1mtr SS,536460000013505328,STSSMX006001SS,Cost of Goods Sold,Inventory Asset,,-11.00,0.000000,,Nos,Mechanical
6995,2022-03-31,,Adjusted,536460000016980794,quantity,in house consumption,,SS Stud M6X1mtr SS,536460000013505328,STSSMX006001SS,Cost of Goods Sold,Inventory Asset,,-1.00,0.000000,,Nos,TRM
6996,2022-03-31,,Adjusted,536460000016980812,quantity,in house consumption,,M.S Square Rod 75 x 75mm,536460000008668830,SRD0MSNA0751RB,Materials,Inventory Asset,,-179.93,0.000000,,Kg,Main Store
6997,2022-03-31,,Adjusted,536460000016981388,quantity,Stocktaking results,,Capacitor 3X55.7 uF 850VAC E62.S23-563m30,536460000016127564,FFBCA3X55u7XXA3,Cost of Goods Sold,Inventory Asset,,2.00,14000.000000,,Nos,Main Store
6998,2022-03-31,,Adjusted,536460000016980830,quantity,in house consumption,,SS Stud M8X1mtr SS,536460000013506365,STSSMX008001SS,Cost of Goods Sold,Inventory Asset,,-23.00,0.000000,,Nos,Main Store
6999,2022-03-31,,Adjusted,536460000016980846,quantity,in house consumption,,SS Stud M8X1mtr SS,536460000013506365,STSSMX008001SS,Cost of Goods Sold,Inventory Asset,,-75.00,0.000000,,Nos,Mechanical
7000,2022-03-31,,Adjusted,536460000016981406,quantity,in house consumption,,Capacitor 4.7 uf 63V (Keltron),536460000007343863,FERKE004u705A3,Cost of Goods Sold,Inventory Asset,,-1000.00,0.000000,,Nos,PCB
7001,2022-03-31,,Adjusted,536460000016981422,quantity,Stocktaking results,,Capacitor 4.7 uf 63V (Keltron),536460000007343863,FERKE004u705A3,Cost of Goods Sold,Inventory Asset,,500.00,0.650000,,Nos,Main Store
7002,2022-03-31,,Adjusted,536460000016980864,quantity,in house consumption,,SS Stud M8X1mtr SS,536460000013506365,STSSMX008001SS,Cost of Goods Sold,Inventory Asset,,-3.00,0.000000,,Nos,IHV
